recordDate,fiscalQuarter,productionDept,dayOfWeek,team,plannedEfficiency,standardMinuteValue,workInProgress,overtimeMinutes,performanceBonus,idleMinutes,idleWorkers,styleChangeCount,workerCount,efficiencyScore,idleOccurred
2015-02-02,Q1,Stitching Unit,Monday,Line-Q2,0.8,22.52,1252.5,6720,88,0.0,0,No Style Change,56.0,0.900129762,0
2015-03-02,Q1,Finishing & Quality,Monday,Line-Q2,0.7,2.9,1039.0,3360,0,0.0,0,No Style Change,8.0,0.632361111,0
2015-03-03,Q1,Finishing & Quality,Tuesday,Line-C1,0.8,4.6,1039.0,4200,0,0.0,0,No Style Change,10.0,0.999533333,0
2015-03-07,Q1,Stitching Unit,Saturday,Line-F3,0.5499999999999998,23.41,1252.5,2280,0,0.0,0,Minor Style Revision,39.0,0.500528095,0
2015-01-12,Q2,Stitching Unit,Monday,Line-F3,0.8,11.41,843.0,5670,50,0.0,0,No Style Change,31.5,0.800181818,0
2015-01-03,Q1,Stitching Unit,Saturday,Line-S2,0.75,19.87,944.0,6600,45,0.0,0,No Style Change,55.0,0.75024303,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-C2,0.7,30.1,800.5,5880,40,2.0,10,Minor Style Revision,59.0,0.700573099,1
2015-01-29,Q5,Stitching Unit,Thursday,Line-S1,0.75,22.94,1252.5,6960,81,0.0,0,No Style Change,58.0,0.850362069,0
2015-03-11,Q2,Stitching Unit,Wednesday,Line-P1,0.8,11.41,800.5,3420,50,0.0,0,No Style Change,58.0,0.800034503,0
2015-01-06,Q1, Finishing & Quality ,Tuesday,Line-S2,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.805909091,0
2015-02-23,Q4,Stitching Unit,Monday,Line-Q1,0.7,18.79,1252.5,6000,40,0.0,0,Minor Style Revision,50.0,0.60128,0
2015-02-02,Q1,Stitching Unit,Monday,Line-S3,0.8,22.52,1252.5,6840,70,0.0,0,No Style Change,57.0,0.90014152,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-F3,0.75,18.79,814.0,4080,0,0.0,0,No Style Change,34.0,0.681598039,0
2015-01-14,Q2, Finishing & Quality ,Wednesday,Line-S1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.891723485,0
2015-01-01,Q1, Finishing & Quality ,Thursday,Line-Q2,0.65,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.705916667,0
2015-01-18,Q3, Finishing & Quality ,Sunday,Line-Q1,0.8,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,0.582045455,0
2015-02-04,Q1,Stitching Unit,Wednesday,Line-S3,0.8,22.52,968.0,6840,113,0.0,0,No Style Change,57.0,1.000230409,0
2015-01-22,Q4,Stitching Unit,Thursday,Line-C1,0.6,22.52,1252.5,10260,23,0.0,0,No Style Change,57.0,0.60041361,0
2015-01-10,Q2, Finishing & Quality ,Saturday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.670075758,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-S2,0.6,30.33,868.0,6840,0,0.0,0,Minor Style Revision,57.0,0.328131579,0
2015-01-03,Q1, Finishing & Quality ,Saturday,Line-P1,0.75,2.9,1039.0,5640,0,0.0,0,No Style Change,17.0,0.987880435,0
2015-02-07,Q1,Finishing & Quality,Saturday,Line-Q1,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.771583333,0
2015-03-10,Q2,Finishing & Quality,Tuesday,Line-F1,0.75,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.881575,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-F3,0.75,18.79,800.5,3960,34,0.0,0,No Style Change,33.0,0.75065101,0
2015-02-02,Q1, Finishing & Quality ,Monday,Line-Q1,0.75,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.994270833,0
2015-03-10,Q2,Stitching Unit,Tuesday,Line-S2,0.7,16.1,957.0,5400,40,0.0,0,Minor Style Revision,45.0,0.700051852,0
2015-02-09,Q2,Stitching Unit,Monday,Line-F2,0.7,30.1,800.5,7020,40,0.0,0,No Style Change,58.0,0.700618234,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-F1,0.8,30.1,800.5,7080,32,0.0,0,Major Design Shift,59.0,0.495617514,0
2015-01-11,Q2, Finishing & Quality ,Sunday,Line-F3,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.597348485,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-S2,0.7,30.33,800.5,4560,0,0.0,0,Minor Style Revision,58.0,0.700211111,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-Q1,0.8,29.12,1252.5,2160,38,0.0,0,No Style Change,58.0,0.8008,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-F2,0.65,20.79,1015.0,7080,81,0.0,0,No Style Change,59.0,0.800473729,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-Q2,0.7,21.82,1252.5,6000,30,0.0,0,No Style Change,50.0,0.700422,0
2015-01-27,Q4, Finishing & Quality ,Tuesday,Line-F3,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.6225,0
2015-02-19,Q3,Finishing & Quality,Thursday,Line-F1,0.75,5.13,1039.0,1920,0,0.0,0,No Style Change,8.0,0.684027778,0
2015-02-12,Q2,Stitching Unit,Thursday,Line-Q2,0.8,22.52,800.5,6000,0,0.0,0,No Style Change,50.0,0.441392,0
2015-01-14,Q2, Finishing & Quality ,Wednesday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.667329545,0
2015-01-03,Q1, Finishing & Quality ,Saturday,Line-Q1,0.8,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.956270833,0
2015-01-27,Q4, Finishing & Quality ,Tuesday,Line-F1,0.8,4.3,1039.0,1440,0,0.0,0,No Style Change,12.0,0.940625,0
2015-01-15,Q3,Stitching Unit,Thursday,Line-P1,0.5499999999999998,14.89,917.0,9900,30,0.0,0,No Style Change,55.0,0.500025069,0
2015-02-26,Q4,Finishing & Quality,Thursday,Line-P2,0.8,4.6,1039.0,3780,0,0.0,0,No Style Change,9.0,0.590617284,0
2015-01-22,Q4, Finishing & Quality ,Thursday,Line-F3,0.8,2.9,1039.0,4800,0,0.0,0,No Style Change,8.0,0.626822917,0
2015-02-17,Q3,Finishing & Quality,Tuesday,Line-C1,0.7,5.13,1039.0,1200,0,0.0,0,No Style Change,10.0,0.91375,0
2015-01-20,Q3,Stitching Unit,Tuesday,Line-S3,0.7,22.52,1134.0,8460,50,0.0,0,No Style Change,57.0,0.750037968,0
2015-02-15,Q3,Finishing & Quality,Sunday,Line-P2,0.8,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.876444444,0
2015-01-08,Q2,Stitching Unit,Thursday,Line-S1,0.8,26.16,1189.0,10620,75,0.0,0,No Style Change,59.0,0.850502311,0
2015-02-22,Q4,Finishing & Quality,Sunday,Line-Q1,0.8,3.94,1039.0,2400,0,0.0,0,No Style Change,10.0,0.753525,0
2015-03-08,Q2,Stitching Unit,Sunday,Line-C2,0.6,30.48,869.0,6720,0,0.0,0,Minor Style Revision,56.0,0.600528571,0
2015-01-06,Q1, Finishing & Quality ,Tuesday,Line-Q1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.858143939,0
2015-01-19,Q3, Finishing & Quality ,Monday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.683806818,0
2015-01-27,Q4, Finishing & Quality ,Tuesday,Line-C1,0.5499999999999998,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.803541667,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-F2,0.7,21.98,800.5,9720,40,0.0,0,No Style Change,58.0,0.700480831,0
2015-03-03,Q1,Finishing & Quality,Tuesday,Line-F2,0.7,4.6,1039.0,3360,0,0.0,0,No Style Change,8.0,0.354444444,0
2015-03-07,Q1,Finishing & Quality,Saturday,Line-F3,0.5499999999999998,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.7975,0
2015-03-09,Q2,Finishing & Quality,Monday,Line-F2,0.6,3.94,1039.0,0,2880,0.0,0,No Style Change,12.0,0.864342593,0
2015-02-19,Q3,Stitching Unit,Thursday,Line-C1,0.75,30.1,800.5,0,0,5.0,20,Minor Style Revision,59.0,0.611140537,1
2015-03-08,Q2,Finishing & Quality,Sunday,Line-Q2,0.7,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.441041667,0
